,0
train_events,200000.0
test_events,50000.0
hawkes_conditional_loglik,14403.332747525586
poisson_loglik,3269.7968377128273
loglik_gain_vs_poisson,11133.53590981276
hawkes_hourly_mae,1.9257939537720254
mean_count_baseline_hourly_mae,2.262065133765751
mae_improvement_percent,14.865671857729469
spectral_radius,0.9800000000000021
mask_violations,0.0
